baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1.1	EhMyb10_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_167270A	7114.87473999296	-1.65971872223219	0.5899663619476	-2.81324297329956	0.00490445770439736	0.202636311321194	4781	1688	11325	11496	5074.14473843866	1767.67577663466	8091.45271573373	13526.2257291648	79.74	UP_pEhEx_DOWN_EhMyb10
EHI_035650A	101.024623091319	-1.51648184181517	0.543526660045598	-2.7900781199729	0.00526953253103889	0.208658241381763	65	34	187	141	68.985444049051	35.6048438421672	133.607210405493	165.900994068566	79.13	UP_pEhEx_DOWN_EhMyb10
EHI_077770A	75.3645823135265	-2.12616482861476	0.760598055194181	-2.79538557072953	0.00518378494253585	0.208658241381763	44	9	126	132	46.6978390485884	9.42481160527956	90.0241096849846	155.311568915254	79.13	UP_pEhEx_DOWN_EhMyb10
EHI_103310A	1892.27982758619	-2.01684455402658	0.722122533657052	-2.79293950821983	0.00522314584765118	0.208658241381763	1193	223	3240	3191	1266.14822693104	233.525887553038	2314.90567761389	3754.53951824677	79.13	UP_pEhEx_DOWN_EhMyb10
EHI_134840A	50.165679212547	-1.81133827073437	0.649711071702742	-2.78791350436322	0.00530487054360416	0.208658241381763	22	20	69	91	23.3489195242942	20.9440257895101	49.2989172084439	107.07085432794	79.13	UP_pEhEx_DOWN_EhMyb10
EHI_015320A	11821.2092646466	1.17868816238307	0.423891524562166	2.78063630453695	0.00542524791892547	0.210990894635763	12107	19048	9253	6695	12849.3349400286	19947.0901619295	6611.05624535843	7877.35571126987	78.9	DOWN_pEhEx_UP_EhMyb10
EHI_022010A	2557.05413193482	-1.97348531931411	0.710886961185115	-2.77608878354462	0.00550171824343579	0.210990894635763	1659	301	5923	3332	1760.72079503655	315.207588132128	4231.84763225527	3920.44051231534	78.9	UP_pEhEx_DOWN_EhMyb10
EHI_126860A	64.3417994875504	-1.61168478214506	0.580074771252811	-2.77840868456362	0.00546258647273765	0.210990894635763	39	21	120	92	41.3912664294306	21.9912270789856	85.7372473190329	108.247457122752	78.9	UP_pEhEx_DOWN_EhMyb10
EHI_151350A	50.7790345962574	-1.84545335634869	0.667870713425813	-2.76318952044254	0.00572395201309225	0.217699398051657	11	31	99	75	11.6744597621471	32.4632399737407	70.7332290382022	88.2452096109395	78.23	UP_pEhEx_DOWN_EhMyb10
EHI_050740A	374.121398102162	-1.21390423849833	0.441937251840329	-2.74677962412843	0.00601835586021685	0.219813283085063	260	167	734	443	275.941776196204	174.88261534241	524.426162768085	521.235038101949	78.02	UP_pEhEx_DOWN_EhMyb10
EHI_096340A	1653.49727334746	-1.17033694362465	0.425597165398903	-2.74987015603762	0.00596188838013674	0.219813283085063	863	1068	2553	2342	915.914434066631	1118.41097715984	1824.05993671243	2755.60374545094	78.02	UP_pEhEx_DOWN_EhMyb10
EHI_110570A	238.699174207447	-1.54034570891173	0.560732094163155	-2.74702611986312	0.00601383448743888	0.219813283085063	152	79	341	397	161.319807622396	82.7289018685651	243.636677798252	467.111309540573	78.02	UP_pEhEx_DOWN_EhMyb10
EHI_117850A	4355.79972666256	-2.08222471798011	0.75528407910423	-2.75687622126186	0.00583564373374847	0.219813283085063	2699	443	7024	7714	2864.48789982136	463.91017123765	5018.48687640739	9076.31395918383	78.02	UP_pEhEx_DOWN_EhMyb10
EHI_158270A	4652.35457338505	1.01421678471042	0.368326819901339	2.75357842522056	0.00589476451497724	0.219813283085063	5985	5820	4054	2776	6351.96742513185	6094.71150474745	2896.49000526133	3266.24935839957	78.02	DOWN_pEhEx_UP_EhMyb10
EHI_167620A	44.3878126310703	2.32467583411702	0.84756522662839	2.74276924191966	0.00609234819556191	0.220763672409259	22	119	20	13	23.3489195242942	124.616953447585	14.2895412198388	15.2958363325628	77.92	DOWN_pEhEx_UP_EhMyb10
EHI_030170A	101.482205102862	-1.44807006934937	0.528810852399054	-2.73835164838225	0.00617480120453546	0.222003399556814	53	50	151	161	56.2496697630724	52.3600644737754	107.886036209783	189.433049964817	77.8	UP_pEhEx_DOWN_EhMyb10
EHI_177460A	66.4130537065836	-1.67997617714986	0.616748925216749	-2.7239223425634	0.00645116734431404	0.230141644329715	39	21	181	62	41.3912664294306	21.9912270789856	129.320348039541	72.9493732783767	76.99	UP_pEhEx_DOWN_EhMyb10
EHI_100350A	28.2570194085807	-2.40520572119605	0.885893624048404	-2.71500511563072	0.0066274746707253	0.232954888668051	3	14	41	56	3.18394357149466	14.6608180526571	29.2935595006696	65.8897565095015	76.7	UP_pEhEx_DOWN_EhMyb10
EHI_111760A	7290.1836183695	-1.44612501115701	0.532678895742807	-2.71481566608796	0.00663126693079415	0.232954888668051	5265	2140	13331	10035	5587.82096797313	2241.01075947758	9524.69370008356	11807.2090459437	76.7	UP_pEhEx_DOWN_EhMyb10
EHI_159450A	8.69047918365827	3.73018905876519	1.37862073080859	2.70573985680409	0.00681524112267276	0.237604088231364	11	20	3	0	11.6744597621471	20.9440257895101	2.14343118297582	0	76.24	DOWN_pEhEx_UP_EhMyb10
EHI_050960A	2981.99497791929	-1.34887274115194	0.499131708162561	-2.70243849287296	0.00688329184581166	0.238172248679889	2155	1027	5271	4079	2287.132798857	1075.47572429135	3766.00858848852	4799.3628000403	76.18	UP_pEhEx_DOWN_EhMyb10
EHI_013220A	1088.03315255488	-1.56407761338951	0.580841385525066	-2.6927792205709	0.00708591743161136	0.24155105200204	754	286	1690	1738	800.231150968992	299.499568789995	1207.46623307638	2044.93565738417	75.84	UP_pEhEx_DOWN_EhMyb10
EHI_056460A	216.70866395115	-1.45601690088461	0.540214648338739	-2.69525623816779	0.00703345197322062	0.24155105200204	151	68	387	305	160.258493098565	71.2096876843345	276.502622603881	358.863852417821	75.84	UP_pEhEx_DOWN_EhMyb10
EHI_140540A	6705.51713115325	-1.26812038580147	0.473495917570221	-2.67820764391998	0.00740173168071977	0.25046153819612	4936	2512	12921	8262	5238.64848963255	2630.56963916247	9231.75810507687	9721.09229074109	74.95	UP_pEhEx_DOWN_EhMyb10
EHI_109900A	301.332083402129	-1.24241534941021	0.46698353223047	-2.66051212443406	0.00780219181403238	0.258940369798017	206	133	501	416	218.6307919093	139.277771500242	357.953007556962	489.466762642011	74.11	UP_pEhEx_DOWN_EhMyb10
EHI_151890A	34.0531588281071	-1.71958866494291	0.646535596210917	-2.65969681332431	0.00782110199954896	0.258940369798017	17	13	64	50	18.0423469051364	13.6136167631816	45.7265319034842	58.8301397406263	74.11	UP_pEhEx_DOWN_EhMyb10
EHI_174910A	714.265153198337	-1.37198383748759	0.515426031777311	-2.66184428589427	0.00777138202585741	0.258940369798017	446	308	940	1181	473.346277628873	322.537997158456	671.608437332425	1389.56790067359	74.11	UP_pEhEx_DOWN_EhMyb10
EHI_079930A	32.6072791516437	1.77141035555924	0.668774199019526	2.64874206893188	0.00807919664782283	0.265574735523433	37	59	23	11	39.2686373817675	61.7848760790549	16.4329724028146	12.9426307429378	73.44	DOWN_pEhEx_UP_EhMyb10
EHI_194190A	69.3509715991939	-1.81306294694178	0.687439768945403	-2.63741352893096	0.00835409214468684	0.272663347871268	44	14	113	115	46.6978390485884	14.6608180526571	80.7359078920893	135.309321403441	72.73	UP_pEhEx_DOWN_EhMyb10
EHI_140770A	16.4201234690822	-2.5496317185909	0.969368720483949	-2.6301980502507	0.00853351383943213	0.276557962599061	5	4	21	35	5.30657261915777	4.18880515790203	15.0040182808308	41.1810978184384	72.34	UP_pEhEx_DOWN_EhMyb10
EHI_059540A	166.246132299111	1.14418865938701	0.43634456408241	2.62221362100185	0.00873606537401946	0.279190089244705	238	196	145	88	252.59285667191	205.251452737199	103.599173843831	103.541045943502	72.08	DOWN_pEhEx_UP_EhMyb10
EHI_182950A	30.8882971051182	-1.94571847518485	0.741495371478433	-2.62404669000883	0.00868918728137684	0.279190089244705	12	12	42	58	12.7357742859786	12.5664154737061	30.0080365616615	68.2429620991265	72.08	UP_pEhEx_DOWN_EhMyb10
EHI_007620A	9090.31466363935	1.25187012737856	0.478247660947236	2.6176189234236	0.00885456281746167	0.281025504041094	8495	15845	8869	3753	9015.86687994905	16592.9044317394	6336.69705393752	4415.79028893141	71.9	DOWN_pEhEx_UP_EhMyb10
EHI_012570A	125.58465507806	-1.27632081197505	0.489048831541152	-2.60980239530058	0.00905945369818583	0.284058381808066	68	71	195	184	72.1693876205457	74.351291552761	139.323026893428	216.494914245505	71.59	UP_pEhEx_DOWN_EhMyb10
EHI_098800A	434.864945805259	-1.082635591492	0.414919024319645	-2.60926958764359	0.00907357282177005	0.284058381808066	258	271	699	580	273.819147148541	283.791549447862	499.419465633367	682.429620991265	71.59	UP_pEhEx_DOWN_EhMyb10
EHI_148150A	151.699028926389	-1.39658185762256	0.536822318053769	-2.60157189940579	0.00927976108415293	0.288550408846431	107	51	278	205	113.560654049976	53.4072657632509	198.62462295576	241.203572936568	71.14	UP_pEhEx_DOWN_EhMyb10
EHI_100810A	148.935899800016	1.84415671912918	0.714538157087314	2.58090726273674	0.00985410488998409	0.302120583215186	128	316	141	24	135.848259050439	330.91560747426	100.741265599864	28.2384670755006	69.79	DOWN_pEhEx_UP_EhMyb10
EHI_152670A	264.537891867257	-1.44371467083325	0.559357306832982	-2.58102406672293	0.00985077141943742	0.302120583215186	194	75	523	340	205.895017623322	78.540096710663	373.671502898785	400.044950236259	69.79	UP_pEhEx_DOWN_EhMyb10
EHI_194540A	31608.729309417	-1.0491505116686	0.406829617229338	-2.57884496908978	0.00991312648098502	0.302120583215186	21534	17512	50011	42079	22854.3469561887	18338.5889812951	35731.712297268	49510.2690029163	69.79	UP_pEhEx_DOWN_EhMyb10
EHI_007510A	37504.200106038	1.22410791111798	0.475230235988845	2.57582076731901	0.0100002468660953	0.302770632090596	35225	64615	37214	15620	37384.8041019665	67664.9113194599	26588.5493477541	18378.5356549717	69.72	DOWN_pEhEx_UP_EhMyb10
EHI_105280A	73.0209536624682	-1.7563991963179	0.682520779226367	-2.57340032681315	0.0100704648961613	0.302903787268852	49	14	136	109	52.0044116677462	14.6608180526571	97.168880294904	128.249704634565	69.71	UP_pEhEx_DOWN_EhMyb10
EHI_090020A	11149.4044949839	-1.99937893487019	0.778579910306374	-2.56798166559863	0.0102292566255191	0.305682071367784	7295	1127	16174	20499	7742.28945135119	1180.1958532389	11555.9519844837	24119.180690862	69.43	UP_pEhEx_DOWN_EhMyb10
EHI_094810A	18.6939787770131	-2.28061121944691	0.890413735372279	-2.56129384447713	0.01042831120231	0.309619923567939	7	5	26	37	7.42920166682088	5.23600644737754	18.5764035857905	43.5343034080635	69.04	UP_pEhEx_DOWN_EhMyb10
EHI_156310A	414.432615812543	-2.01423994141252	0.787257733796919	-2.55855211697687	0.0105109063577796	0.310071737554497	216	95	266	968	229.243937147616	99.4841225001732	190.050898223856	1138.95150537853	68.99	UP_pEhEx_DOWN_EhMyb10
EHI_120650A	13.2770064917746	2.91824283759983	1.14333213074034	2.55240166801766	0.010698310345702	0.313589963126882	19	26	8	0	20.1649759527995	27.2272335263632	5.71581648793553	0	68.64	DOWN_pEhEx_UP_EhMyb10
EHI_160980A	14388.8220436998	-1.02693138978502	0.402994601927962	-2.54825098120939	0.0108264549712227	0.315337631503587	10003	7955	23229	18708	10616.329181887	8330.48625777766	16596.5876497818	22011.8850853527	68.47	UP_pEhEx_DOWN_EhMyb10
EHI_004860A	376.346905584678	-1.0437925182077	0.410873409836143	-2.54042362737459	0.0110718271711667	0.318453429010683	263	203	709	431	279.125719767699	212.581861763528	506.564236243286	507.115804564199	68.15	UP_pEhEx_DOWN_EhMyb10
EHI_201940A	144.839024622114	-1.21637252919488	0.478627781065248	-2.54137469097111	0.0110417518326343	0.318453429010683	97	68	246	195	102.947508811661	71.2096876843345	175.761357004017	229.437544988443	68.15	UP_pEhEx_DOWN_EhMyb10
EHI_159680A	63.4237078321252	-1.46300093553313	0.576497071767574	-2.53774217976075	0.011157014386321	0.318910436061176	24	40	106	94	25.4715485719573	41.8880515790203	75.7345684651457	110.600662712378	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_060860A	275.172203960589	-1.17476115589007	0.463521316918287	-2.53442746430832	0.0112631242581858	0.319956159482537	175	145	411	399	185.730041670522	151.844186973949	293.650072067688	469.464515130198	68	UP_pEhEx_DOWN_EhMyb10
EHI_017690A	1362.89437202947	1.03706927977487	0.409792176082059	2.53072005837224	0.0113828656707128	0.321373912985399	1466	2014	1114	842	1555.88709193706	2109.06339700367	795.927445945022	990.699553232147	67.86	DOWN_pEhEx_UP_EhMyb10
EHI_015440A	269.684863507883	-1.27144427570545	0.504199697794616	-2.521707730621	0.0116786697110677	0.326981815084244	184	115	401	405	195.281872385006	120.428148289683	286.505301457768	476.524131899073	67.3	UP_pEhEx_DOWN_EhMyb10
EHI_095180A	653.527007160476	-0.98342715911395	0.390193650979033	-2.52035663995669	0.0117235983244025	0.326981815084244	393	440	1111	801	417.096607865801	460.768567369223	793.784014762046	942.458838644834	67.3	UP_pEhEx_DOWN_EhMyb10
EHI_181250A	930.656466425165	-0.996255872946991	0.395914218859783	-2.51634274670955	0.0118579803362134	0.328737503055747	663	515	1669	1094	703.65152930032	539.308664079886	1192.46221479555	1287.2034575249	67.13	UP_pEhEx_DOWN_EhMyb10
EHI_013340A	75.7190266733868	-1.45108965201916	0.577882901453442	-2.51104444926387	0.0120374539013	0.33171474762744	25	52	136	106	26.5328630957889	54.4544670527264	97.168880294904	124.719896250128	66.83	UP_pEhEx_DOWN_EhMyb10
EHI_170060A	464.754464411931	-1.57249485287818	0.62721782962915	-2.50709526833435	0.0121727897946474	0.333447491874807	344	98	839	673	365.092196198055	102.6257263686	599.446254172238	791.85368090883	66.66	UP_pEhEx_DOWN_EhMyb10
EHI_160910A	30.5101265877869	-2.2456018052117	0.897238201854562	-2.5027933502721	0.0123217465425966	0.335530636621476	17	3	44	59	18.0423469051364	3.14160386842652	31.4369906836454	69.4195648939391	66.45	UP_pEhEx_DOWN_EhMyb10
EHI_161940A	369.45332153321	-1.15336414804084	0.462072751319484	-2.49606613838907	0.0125579184764521	0.339950240168426	253	181	566	523	268.512574529383	189.543433395067	404.394016521439	615.363261686951	66	UP_pEhEx_DOWN_EhMyb10
EHI_140380A	53.143517005607	1.38012540570186	0.553394369701229	2.49392744354623	0.0126338366567341	0.340005358446141	66	80	46	22	70.0467585728826	83.7761031580406	32.8659448056293	25.8852614858756	66	DOWN_pEhEx_UP_EhMyb10
EHI_008040A	31.5688701732637	-1.77695456202604	0.713613357005515	-2.49008029990154	0.0127714236579959	0.341709835314519	9	18	53	51	9.55183071448399	18.8496232105591	37.8672842325729	60.0067425354389	65.83	UP_pEhEx_DOWN_EhMyb10
EHI_098060A	54.6441993600502	-1.80399140923528	0.727100455964799	-2.48107588770734	0.0130986482923379	0.348439187522191	18	28	57	110	19.103661428968	29.3216361053142	40.7251924765406	129.426307429378	65.16	UP_pEhEx_DOWN_EhMyb10
EHI_027570A	6876.3991507113	0.904497937073169	0.365625761248105	2.47383536101385	0.0133671281559596	0.349520021441626	8012	9000	6686	4080	8503.25196493841	9424.81160527956	4776.99362979212	4800.53940283511	65.05	DOWN_pEhEx_UP_EhMyb10
EHI_124510A	49.5049096271561	-1.45663755027081	0.588257440411528	-2.47619061010395	0.0132792661943945	0.349520021441626	30	20	88	70	31.8394357149466	20.9440257895101	62.8739813672908	82.3621956368769	65.05	UP_pEhEx_DOWN_EhMyb10
EHI_153540A	6876.3991507113	0.904497937073169	0.365625761248105	2.47383536101385	0.0133671281559596	0.349520021441626	8012	9000	6686	4080	8503.25196493841	9424.81160527956	4776.99362979212	4800.53940283511	65.05	DOWN_pEhEx_UP_EhMyb10
EHI_005010A	125.337980014114	-1.41852465762344	0.575263040879327	-2.46587136113444	0.0136680410887428	0.354579283842488	88	41	198	190	93.3956780971768	42.9352528684958	141.466458076404	223.55453101438	64.54	UP_pEhEx_DOWN_EhMyb10
EHI_005020A	1085.76821057191	-1.18215864898636	0.481202507124667	-2.45667599707683	0.0140229095304939	0.354579283842488	766	492	1570	1609	812.966925254971	515.223034421949	1121.72898575735	1893.15389685336	64.54	UP_pEhEx_DOWN_EhMyb10
EHI_031240A	138.87646039436	-1.39042557211486	0.564611848065147	-2.46262202410324	0.0137925231055241	0.354579283842488	91	54	191	226	96.5796216686714	56.5488696316774	136.465118649461	265.912231627631	64.54	UP_pEhEx_DOWN_EhMyb10
EHI_040370A	42.8074970995205	1.76796926143921	0.718968520266778	2.45903570407115	0.0139310762411246	0.354579283842488	32	94	28	16	33.9620647626097	98.4369212106977	20.0053577077743	18.8256447170004	64.54	DOWN_pEhEx_UP_EhMyb10
EHI_086080A	306.777072015217	-1.73303710830168	0.705231858174213	-2.4574004821455	0.0139946578920347	0.354579283842488	209	59	372	576	221.814735480795	61.7848760790549	265.785466689002	677.723209812015	64.54	UP_pEhEx_DOWN_EhMyb10
EHI_136740A	217.633655221674	-1.85537063095618	0.75311896208473	-2.46358241441734	0.013755626765867	0.354579283842488	134	44	199	459	142.216146193428	46.0768567369223	142.180935137396	540.06068281895	64.54	UP_pEhEx_DOWN_EhMyb10
EHI_095070A	45.4555652012394	-1.41229372999691	0.577482002708625	-2.44560648361797	0.01446087391785	0.3636554195079	25	22	83	62	26.5328630957889	23.0384283684612	59.3015960623311	72.9493732783767	63.63	UP_pEhEx_DOWN_EhMyb10
EHI_159910A	7.27561242081709	-3.67231926325932	1.50347601295631	-2.44255261248789	0.014583803716432	0.364753612516414	2	0	18	12	2.12262904766311	0	12.8605870978549	14.1192335377503	63.52	UP_pEhEx_DOWN_EhMyb10
EHI_127400A	35.6180993800754	-1.51966535654748	0.623552511288239	-2.43710887060321	0.0148052211343703	0.368289879245256	15	20	77	43	15.9197178574733	20.9440257895101	55.0147336963795	50.5939201769386	63.17	UP_pEhEx_DOWN_EhMyb10
EHI_068610A	147.480428680016	1.5571814872438	0.639651866630208	2.43442029716459	0.0149156643596717	0.369042405286072	97	322	96	69	102.947508811661	337.198815211113	68.5897978552263	81.1855928420643	63.1	DOWN_pEhEx_UP_EhMyb10
EHI_068560A	58.8570492561472	-1.28324462268914	0.52797709793423	-2.430492965907	0.0150782987341544	0.371071287564592	34	31	115	72	36.0846938102728	32.4632399737407	82.1648620140732	84.7154012265019	62.89	UP_pEhEx_DOWN_EhMyb10
EHI_049660A	93.0808798723824	-1.27595274935963	0.528872866157224	-2.41258879214332	0.0158396787763475	0.383879040315057	48	55	137	141	50.9430971439146	57.5960709211529	97.8833573558959	165.900994068566	61.61	UP_pEhEx_DOWN_EhMyb10
EHI_057850A	648.778719537431	-1.07497268042165	0.445267496002418	-2.41421772321736	0.015769036354891	0.383879040315057	490	301	1149	798	520.044116677462	315.207588132128	820.93414307974	938.929030260396	61.61	UP_pEhEx_DOWN_EhMyb10
EHI_059870A	746.40740746352	1.07391120660559	0.445167656247516	2.41237473462916	0.0158489825423426	0.383879040315057	773	1150	790	337	820.396126921791	1204.28148289683	564.436878183633	396.515141851822	61.61	DOWN_pEhEx_UP_EhMyb10
EHI_098440A	997.286532752005	1.29708626986014	0.539282068493823	2.40520934338279	0.016163203781511	0.389440124620491	763	1934	726	540	809.782981683476	2025.28729384563	518.710346280149	635.365509198764	61.06	DOWN_pEhEx_UP_EhMyb10
EHI_051870A	142.256906039129	1.0766220614381	0.44848496055028	2.4005756182261	0.0163693082511036	0.39235185714364	170	196	115	86	180.423469051364	205.251452737199	82.1648620140732	101.187840353877	60.76	DOWN_pEhEx_UP_EhMyb10
EHI_087370A	86.2376152288749	-1.16247192965644	0.485678571703446	-2.39350055239053	0.0166884561991336	0.397928888230119	55	46	169	100	58.3722988107355	48.1712593158733	120.746623307638	117.660279481253	60.21	UP_pEhEx_DOWN_EhMyb10
EHI_004530A	119.122399805225	1.09306373829778	0.457368004183667	2.38989987996371	0.0168529663256087	0.399457893837846	138	170	109	63	146.461404288754	178.024219210836	77.8779996481216	74.1259760731892	60.05	DOWN_pEhEx_UP_EhMyb10
EHI_035600A	3252.33431712422	-1.29977705365931	0.54422521383482	-2.38830730480232	0.0169261819422816	0.399457893837846	2551	1003	5632	4443	2707.41335029429	1050.34289334393	4023.93480750661	5227.64621735206	60.05	UP_pEhEx_DOWN_EhMyb10
EHI_006960A	12.7905691107847	-2.55706339300114	1.07189141734382	-2.3855619623652	0.0170530493802249	0.399913645845695	6	1	25	22	6.36788714298932	1.04720128947551	17.8619265247985	25.8852614858756	60.01	UP_pEhEx_DOWN_EhMyb10
EHI_064640A	128.620779533751	-1.07598796623843	0.451311565360742	-2.38413559240028	0.0171192934010435	0.399913645845695	72	85	230	157	76.4146457158719	89.0121096054181	164.329724028146	184.726638785567	60.01	UP_pEhEx_DOWN_EhMyb10
