baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_078180A	205.631959450713	2.49795642056571	0.948627396946621	2.63323242466533	0.00845764478139229	0.303871513829515	6	11	377	9	2	53	5.37908100607927	9.89900405197255	1182.21818071891	5.32024660759247	1.8780314245457	29.0972128951757	69.61	DOWN_pEhEx_UP_EhMyb10
EHI_095180A	438.564687943143	-0.905552383246912	0.345418675150662	-2.62160806115053	0.00875160128081147	0.303871513829515	393	440	53	1111	801	561	352.329805898192	395.960162078902	166.20043389417	656.754886781692	752.151585530551	307.991253475351	69.61	UP_pEhEx_DOWN_EhMyb10
EHI_105350A	1073.12690535135	1.77859093544071	0.673979778277062	2.63893812954959	0.00831661575460411	0.303871513829515	36	98	1763	64	15	1344	32.2744860364756	88.1911270084828	5528.51631991363	37.832864765102	14.0852356840927	737.861398700306	69.61	DOWN_pEhEx_UP_EhMyb10
EHI_122850A	132.668180130186	1.21925473940647	0.463106107444146	2.63277620356912	0.00846901309971265	0.303871513829515	29	43	146	21	12	455	25.9988915293831	38.69610674862	457.83515751979	12.4139087510491	11.2681885472742	249.796827684999	69.61	DOWN_pEhEx_UP_EhMyb10
EHI_150970A	22.0630637675771	1.76843100564786	0.673296176901642	2.62652762085443	0.00862609913206138	0.303871513829515	15	16	26	12	7	17	13.4477025151982	14.3985513483237	81.5322883254421	7.09366214345662	6.57310998590994	9.33306828713184	69.61	DOWN_pEhEx_UP_EhMyb10
EHI_162180A	75.3418602923299	1.12386644658934	0.428926800237671	2.6201823853548	0.00878827514968565	0.303871513829515	34	36	80	24	17	197	30.4814590344492	32.3967405337284	250.868579462899	14.1873242869132	15.9632671086384	108.153791327351	69.61	DOWN_pEhEx_UP_EhMyb10
EHI_078540A	29.8390845766049	2.11127135424791	0.809005431613885	2.60971221174144	0.00906184213523322	0.30741871998395	13	5	46	5	5	20	11.6546755131718	4.49954729635116	144.249433191167	2.95569255977359	4.69507856136424	10.9800803378022	69.26	DOWN_pEhEx_UP_EhMyb10
EHI_083400A	316.008084823731	1.13134966320637	0.433004503913983	2.61278959682857	0.00898065710946213	0.30741871998395	444	812	51	488	270	119	398.051994449866	730.726480927428	159.928719407598	288.475593833903	253.534242313669	65.3314780099229	69.26	DOWN_pEhEx_UP_EhMyb10
EHI_009810A	820.426434591606	-1.08664967845902	0.425183067003659	-2.55572190613523	0.0105967770115607	0.318885674987473	639	373	195	1317	958	3141	572.872127147442	335.666228307797	611.492162440815	778.529420244364	899.577052357388	1724.42161705183	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_025360A	446.916479711759	-0.870298823788142	0.336380324669452	-2.58724651818846	0.00967463488877783	0.318885674987473	201	209	186	545	379	1916	180.199213703656	188.081076987479	583.269447251239	322.170489015321	355.886954951409	1051.89169636145	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_027500A	886.223735851878	1.50494080621127	0.586640756539323	2.5653533093901	0.0103070793264278	0.318885674987473	44	64	1410	59	16	1364	39.4465940445813	57.5942053932949	4421.55871303359	34.8771722053284	15.0242513963656	748.841479038108	68.11	DOWN_pEhEx_UP_EhMyb10
EHI_040280A	121.199179163566	-1.14142277240043	0.44713462170207	-2.55274970221602	0.0106876269780488	0.318885674987473	33	53	40	120	79	691	29.584945533436	47.6952013413223	125.434289731449	70.9366214345662	74.182241269555	379.361775671065	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_049800A	76.2098728179094	2.40078761263022	0.933498074251703	2.57181849523868	0.0101165914284078	0.318885674987473	1	8	129	4	0	77	0.896513501013212	7.19927567416186	404.525584383924	2.36455404781887	0	42.2733093005383	68.11	DOWN_pEhEx_UP_EhMyb10
EHI_057850A	406.444879166483	-1.04520902717913	0.404482757492642	-2.58406324575687	0.00976438869869252	0.318885674987473	490	301	30	1149	798	375	439.291615496474	270.87274724034	94.075717298587	679.218150235971	749.334538393733	205.876506333791	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_083270A	1550.09299237215	-1.65795051111832	0.644394719489754	-2.57288034953346	0.0100856068339087	0.318885674987473	1538	331	108	5365	3660	1233	1378.83776455832	297.870031018447	338.672582274913	3171.45811663706	3436.79750691862	676.921952825504	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_083410A	1550.09299237215	-1.65795051111832	0.644394719489754	-2.57288034953346	0.0100856068339087	0.318885674987473	1538	331	108	5365	3660	1233	1378.83776455832	297.870031018447	338.672582274913	3171.45811663706	3436.79750691862	676.921952825504	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_092170A	69.2242741640307	-1.55957529078023	0.607738595383763	-2.56619425296729	0.0102821227884428	0.318885674987473	40	23	15	230	134	91	35.8605400405285	20.6979175632153	47.0378586492935	135.961857749585	125.828105444562	49.9593655369999	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_095070A	27.6343783218471	-1.43693426992869	0.558816385829448	-2.57138893269183	0.01012914999736	0.318885674987473	25	22	1	83	62	24	22.4128375253303	19.7980081039451	3.13585724328623	49.0644964922416	58.2189741609166	13.1760964053626	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_095830A	175.417706473031	-1.65003868472986	0.644240821693067	-2.56121411306032	0.0104307049527874	0.318885674987473	94	28	58	384	304	453	84.2722690952419	25.1974648595665	181.879720110602	226.997188590612	285.460776530946	248.698819651219	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_115820A	179.087815172977	1.36148669120221	0.532521779777475	2.55667794802897	0.0105677004746127	0.318885674987473	179	328	99	227	123	107	160.475916681365	295.170302640636	310.449867085337	134.188442213721	115.49893260956	58.7434298072416	68.11	DOWN_pEhEx_UP_EhMyb10
EHI_125860A	65.8166591130172	2.19656947629815	0.860937137197606	2.55137033982306	0.0107300241027487	0.318885674987473	1	8	103	3	0	113	0.896513501013212	7.19927567416186	322.993296058482	1.77341553586416	0	62.0374539085822	68.11	DOWN_pEhEx_UP_EhMyb10
EHI_130480A	66.1572336752348	1.82266680335781	0.713759613869009	2.55361436531531	0.0106611260561512	0.318885674987473	12	12	106	8	8	56	10.7581620121585	10.7989135112428	332.400867788341	4.72910809563775	7.51212569818278	30.7442249458461	68.11	DOWN_pEhEx_UP_EhMyb10
EHI_159680A	41.7717512501975	-1.35450648178948	0.52654035117766	-2.5724647289804	0.0100977244394998	0.318885674987473	24	40	4	106	94	54	21.5163240243171	35.9963783708093	12.5434289731449	62.6606822672001	88.2674769536477	29.6462169120658	68.11	UP_pEhEx_DOWN_EhMyb10
EHI_022930A	341.701044222699	2.17482805667599	0.85580946914882	2.54125262114598	0.0110456079635203	0.324247980506809	2	10	595	6	1	308	1.79302700202642	8.99909459270232	1865.83505975531	3.54683107172831	0.939015712272848	169.093237202153	67.58	DOWN_pEhEx_UP_EhMyb10
EHI_030170A	79.3833942340244	-1.18551314916371	0.466769625432296	-2.5398249684001	0.0110907957737312	0.324247980506809	53	50	17	151	161	164	47.5152155537002	44.9954729635116	53.309573135866	89.2619153051625	151.181529675929	90.0366587699778	67.58	UP_pEhEx_DOWN_EhMyb10
EHI_107170A	191.427595857141	1.98129291993749	0.781027962568593	2.53677590930489	0.011187854335457	0.324447775728253	208	748	10	355	45	10	186.474808210748	673.132275534134	31.3585724328623	209.854171743925	42.2557070522782	5.49004016890108	67.56	DOWN_pEhEx_UP_EhMyb10
EHI_010060A	646.180958080999	0.890207572987767	0.35337132809549	2.51918450142964	0.0117627002709435	0.324653541509544	960	716	324	670	457	967	860.652960972683	644.335172837486	1016.01774682474	396.062803009661	429.130180508692	530.886884332735	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_014250A	127.866736782994	1.31796535173026	0.532299845093987	2.47598297064609	0.0132869915585367	0.324653541509544	237	316	11	117	167	18	212.473699740131	284.371389129393	34.4944296761486	69.163205898702	156.815623949566	9.88207230402195	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_022970A	515.733374229353	-0.881954214775507	0.352262847760671	-2.50368218045722	0.0122908385328586	0.324653541509544	253	298	190	693	541	1978	226.817915756343	268.173018862529	595.812876224384	409.65898878462	508.007500339611	1085.92994540863	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_025370A	193.142406524159	1.17669600748183	0.474854863842967	2.47801190864702	0.0132116735583073	0.324653541509544	278	521	23	235	216	49	249.230753281673	468.852828279791	72.1247165955834	138.917550309359	202.827393850935	26.9011968276153	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_025830A	1187.69425788881	-1.38926316862657	0.558391736964629	-2.48797229016763	0.0128473742624697	0.324653541509544	1260	449	146	2317	1872	3656	1129.60701127665	404.059347212334	457.83515751979	1369.66793219908	1757.83741337477	2007.15868575024	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_029600A	111.647850669998	1.39043275747511	0.553924761762279	2.51014732226725	0.0120680802407698	0.324653541509544	182	309	5	185	108	4	163.165457184405	278.072022914502	15.6792862164312	109.360624711623	101.413696925468	2.19601606756043	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_056490A	28253.6096670173	1.61670827976625	0.6412512156307	2.52117772311144	0.0116962761234052	0.324653541509544	5362	7433	44212	4513	4270	23143	4807.10539243284	6689.02701075564	138642.520440171	2667.80810445164	4009.59709140506	12705.5999628878	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_059670A	128.79480759993	1.54173392881155	0.62045706643261	2.48483579641687	0.0129611203945309	0.324653541509544	193	310	22	154	163	14	173.02710569555	278.971932373772	68.9888593522971	91.0353308410266	153.059561100474	7.68605623646152	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_066730A	20.3601628797274	1.43366178524524	0.566195209175723	2.53209805030388	0.0113382281056065	0.324653541509544	36	28	10	23	14	12	32.2744860364756	25.1974648595665	31.3585724328623	13.5961857749585	13.1462199718199	6.5880482026813	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_068710A	42.402732126539	1.71562007208844	0.683579595075044	2.50975904554333	0.0120813567264878	0.324653541509544	6	18	51	5	2	124	5.37908100607927	16.1983702668642	159.928719407598	2.95569255977359	1.8780314245457	68.0764980943734	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_086080A	208.776486057148	-1.60776900548548	0.644286113310387	-2.49542706612852	0.0125805614756232	0.324653541509544	209	59	21	372	576	338	187.371321711761	53.0946580969437	65.8530021090109	219.903526447155	540.87305026916	185.563357708857	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_086530A	52.278787941403	-1.46653366112916	0.584490440537704	-2.50908066140486	0.0121045840297587	0.324653541509544	56	37	2	120	98	111	50.2047560567399	33.2966499929986	6.27171448657247	70.9366214345662	92.0235398027391	60.939445874802	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_089770A	30.4820866886104	-5.85249322526442	2.3602461637732	-2.47961137066667	0.0131525648514772	0.324653541509544	0	0	30	51	35	47	0	0	94.075717298587	30.1480641096906	32.8655499295497	25.8031887938351	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_101290A	63.3163599267997	1.53068789894711	0.607643470702702	2.51905594768748	0.0117669957897529	0.324653541509544	8	18	77	6	3	198	7.17210800810569	16.1983702668642	241.46100773304	3.54683107172831	2.81704713681854	108.702795344241	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_107100A	71.2025278710698	-1.03040665105067	0.410650903726918	-2.50920341754779	0.012100378031879	0.324653541509544	62	56	11	170	120	134	55.5838370628191	50.394929719133	34.4944296761486	100.493547032302	112.681885472742	73.5665382632745	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_135090A	1307.02602538372	1.32896080568069	0.528786327787477	2.51322837948792	0.0119631861808678	0.324653541509544	118	236	1708	153	41	3714	105.788593119559	212.378632387775	5356.04417153289	90.4441923290719	38.4996442031868	2039.00091872986	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_142710A	80.703796446149	-1.73016632062121	0.698970782485757	-2.47530564077113	0.0133122196924105	0.324653541509544	106	44	1	259	134	123	95.0304311074004	39.5960162078902	3.13585724328623	153.104874596272	125.828105444562	67.5274940774833	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_148170A	77.2158231652553	-1.18378499827427	0.478160053106315	-2.47570868913858	0.0132972024746517	0.324653541509544	75	52	9	172	112	208	67.2385125759909	46.7952918820521	28.2227151895761	101.675824056212	105.169759774559	114.192835513143	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_177520A	1039.19711875945	-1.40351893400084	0.564607410492615	-2.48583158477548	0.0129249116073895	0.324653541509544	839	336	199	2107	2448	1844	752.174827350085	302.369578314798	624.03559141396	1245.52884468859	2298.71046364393	1012.36340714536	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_179910A	22.9398656038534	1.87413240168091	0.750186748237972	2.49822115104385	0.0124818298845657	0.324653541509544	5	16	27	5	1	55	4.48256750506606	14.3985513483237	84.6681455687283	2.95569255977359	0.939015712272848	30.195220928956	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_182850A	10327.621965539	-1.36298139184806	0.544036094485051	-2.50531427172707	0.0122342633168611	0.324653541509544	14151	5290	583	27582	19672	14414	12686.562552838	4760.52103953953	1828.20477283587	16304.782436735	18472.3170918315	7913.34389945402	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_183460A	2680.75368088881	1.3405703544081	0.541867882412392	2.4739800935237	0.0133617141666887	0.324653541509544	1480	1021	3422	992	815	3199	1326.83998149955	918.807557914907	10730.9034865255	586.409403859081	765.297805502371	1756.26385003146	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_198660A	57.799105295362	1.39595151362714	0.558686318069792	2.49863200239093	0.0124673700833749	0.324653541509544	35	89	46	48	20	80	31.3779725354624	80.0919418750507	144.249433191167	28.3746485738265	18.780314245457	43.9203213512087	67.53	DOWN_pEhEx_UP_EhMyb10
EHI_201940A	81.1858111639392	-1.3644569524346	0.548597171233249	-2.48717460457788	0.0128762185647511	0.324653541509544	97	68	0	246	195	19	86.9618095982815	61.1938432303758	0	145.420073940861	183.108063893205	10.4310763209121	67.53	UP_pEhEx_DOWN_EhMyb10
EHI_054490A	1026.61946317581	1.53681041388127	0.622425483336205	2.46906731010426	0.013546573472816	0.325158828383379	37	57	1677	54	14	1405	33.1709995374888	51.2948391784032	5258.83259699101	31.9214796455548	13.1462199718199	771.350643730602	67.48	DOWN_pEhEx_UP_EhMyb10
EHI_068480A	6327.30832692526	1.36624532870218	0.553977861943964	2.46624535483762	0.0136537772763877	0.325158828383379	3107	5760	6915	4521	2005	6840	2785.46744764805	5183.47848539654	21684.4528373243	2672.53721254728	1882.72650310706	3755.18747552834	67.48	DOWN_pEhEx_UP_EhMyb10
EHI_200800A	3198.75910688056	0.888522895362237	0.360013153785427	2.46802897621849	0.0135859321547123	0.325158828383379	3097	4315	1852	2816	2072	5674	2776.50231263792	3883.10931675105	5807.6076145661	1664.64604966449	1945.64055582934	3115.04879183447	67.48	DOWN_pEhEx_UP_EhMyb10
EHI_196530A	66.2763958671672	-1.20597662824453	0.490869190569389	-2.45681874400316	0.0140173390676475	0.331620732153029	65	41	8	141	102	179	58.2733775658588	36.8962878300795	25.0868579462899	83.3505301856153	95.7796026518305	98.2717190233294	66.84	UP_pEhEx_DOWN_EhMyb10
EHI_016370A	1620.20443653405	0.904868675729929	0.369195604601595	2.450919416298	0.0142491849551114	0.332727721419354	2111	2890	577	2381	1260	1508	1892.54000063889	2600.73833729097	1809.38962937616	1407.50079696418	1183.15979746379	827.898057470283	66.73	DOWN_pEhEx_UP_EhMyb10
EHI_108690A	1620.20443653405	0.904868675729929	0.369195604601595	2.450919416298	0.0142491849551114	0.332727721419354	2111	2890	577	2381	1260	1508	1892.54000063889	2600.73833729097	1809.38962937616	1407.50079696418	1183.15979746379	827.898057470283	66.73	DOWN_pEhEx_UP_EhMyb10
EHI_131500A	148.770978865122	1.48032380597545	0.605009966403554	2.44677590151968	0.0144140429523497	0.334297630384475	9	16	213	12	2	352	8.0686215091189	14.3985513483237	667.937592819968	7.09366214345662	1.8780314245457	193.249413945318	66.57	DOWN_pEhEx_UP_EhMyb10
EHI_170630A	51.4840970382613	1.22162265065606	0.500200085114499	2.44226797837595	0.0145953081118917	0.334297630384475	24	41	50	17	16	125	21.5163240243171	36.8962878300795	156.792862164312	10.0493547032302	15.0242513963656	68.6255021112635	66.57	DOWN_pEhEx_UP_EhMyb10
EHI_194240A	2364.39053124563	1.89150848053816	0.774143877718158	2.44335521468374	0.0145514070327359	0.334297630384475	22	41	4283	28	18	1212	19.7232970222907	36.8962878300795	13430.8765729949	16.5518783347321	16.9022828209113	665.392868470811	66.57	DOWN_pEhEx_UP_EhMyb10
EHI_193330A	21167.4654984081	0.851161952761994	0.349766283129622	2.43351630450485	0.0149529619682307	0.340321843276947	17407	18992	16398	16320	11450	40960	15605.610512137	17091.0804504602	51421.7870754077	9647.380515101	10751.7299055241	22487.2045318188	65.97	DOWN_pEhEx_UP_EhMyb10
EHI_160910A	26.5571540286027	-1.84745541003258	0.759967758834592	-2.43096550946536	0.015058647968361	0.340571686127209	17	3	6	44	59	75	15.2407295172246	2.6997283778107	18.8151434597174	26.0100945260076	55.401927024098	41.1753012667581	65.94	UP_pEhEx_DOWN_EhMyb10
EHI_030390A	70.1252311242232	-1.49502813120039	0.616057382822728	-2.42676765652947	0.0152340085417509	0.342384341975852	79	41	2	147	209	43	70.8245665800437	36.8962878300795	6.27171448657247	86.8973612573436	196.254283865025	23.6071727262747	65.76	UP_pEhEx_DOWN_EhMyb10
EHI_010290A	404.523235042853	1.20951841488843	0.501475759789732	2.41191800655644	0.0158688497758965	0.346626535015231	168	223	491	190	114	577	150.61426817022	200.679809417262	1539.70590645354	112.316317271396	107.047791199105	316.775317745592	65.34	DOWN_pEhEx_UP_EhMyb10
EHI_013120A	69.0240622269797	1.03444872598109	0.430232373964863	2.40439536534173	0.0161992429004858	0.346626535015231	61	78	49	43	39	134	54.6873235618059	70.1929378230781	153.657004921025	25.4189560140529	36.6216127786411	73.5665382632745	65.34	DOWN_pEhEx_UP_EhMyb10
EHI_015310A	5287.33001046847	-1.45201156449382	0.604361429789075	-2.40255498270394	0.0162809868381243	0.346626535015231	5808	1414	618	12746	11539	8992	5206.95041388473	1272.47197540811	1937.95977635089	7534.65147337484	10835.3023039164	4936.64411987585	65.34	UP_pEhEx_DOWN_EhMyb10
EHI_023230A	180540.252381165	1.33217380137805	0.551881990142782	2.41387438831515	0.0157839027879018	0.346626535015231	83034	128983	213656	104004	59678	191644	74441.102043131	116073.021785052	669994.715171563	61480.7697973385	56038.579677019	105213.325812888	65.34	DOWN_pEhEx_UP_EhMyb10
EHI_056110A	105.901876075065	1.15278662608184	0.478640148518981	2.40846203488951	0.0160198923891917	0.346626535015231	179	250	12	204	86	20	160.475916681365	224.977364817558	37.6302869194348	120.592256438763	80.7553512554649	10.9800803378022	65.34	DOWN_pEhEx_UP_EhMyb10
EHI_057670A	95388.2528109001	1.35178491805389	0.56147408194193	2.40756423409353	0.01605933684079	0.346626535015231	25201	40185	131426	23758	22533	120650	22593.0367390339	36162.8616207743	412133.174056136	14044.2687670202	21158.8410446441	66237.3346377916	65.34	DOWN_pEhEx_UP_EhMyb10
EHI_062840A	305.828084211104	1.64911404640785	0.685088071934317	2.40715626788195	0.0160772888375315	0.346626535015231	12	19	516	17	7	314	10.7581620121585	17.0982797261344	1618.1023375357	10.0493547032302	6.57310998590994	172.387261303494	65.34	DOWN_pEhEx_UP_EhMyb10
EHI_122780A	3201.70171214936	1.07765547972851	0.448340784024471	2.40365257439906	0.0162321917969536	0.346626535015231	2189	2029	3303	2025	1320	4786	1962.46805371792	1825.9162928593	10357.7364745744	1197.0554867083	1239.50074020016	2627.53322483606	65.34	DOWN_pEhEx_UP_EhMyb10
